order_id,customer_id,order_date,order_datetime,product_id,item_id,quantity,unit_price,total_amount,order_total,shipping_cost,tax,discount,status,payment_method,shipping_address,tracking_number,quantity_conflict,total_mismatch
ORD_00280,295,2023-05-25,2023-05-24 17:25:00+00:00,PROD_092,99,5,66.07,330.34999999999997,365.74999999999994,0.0,35.4,0.0,DELIVERED,credit_card,511 Pine Rd,TRK670954,False,True
ORD_00281,155,2023-05-20,2023-10-11 01:57:00+00:00,PROD_132,98,9,139.51,1255.59,1313.83,17.23,41.01,0.0,PROCESSING,bank_transfer,4624 Main St,TRK645340,True,True
ORD_00282,86,2023-03-26,2023-06-16 01:45:00+00:00,PROD_115,137,8,492.42,3911.3900000000003,3952.5700000000006,7.92,33.26,27.97,DELIVERED,paypal,5459 Pine Rd,TRK189316,True,True
ORD_00283,104,2023-05-20,2023-01-20 21:54:00+00:00,PROD_178,149,5,353.17,1752.3700000000001,1772.8000000000002,0.0,20.43,13.48,PROCESSING,credit_card,5600 Oak Ave,,False,True
ORD_00284,19,2023-02-13,2023-02-13 12:00:00,PROD_036,63,4,305.89,1223.56,1272.77,0.0,49.21,0.0,CANCELLED,paypal,482 Oak Ave,TRK310308,False,True
ORD_00285,11,2023-12-14,2023-12-14 12:00:00,PROD_107,148,5,503.73,2518.65,2530.1600000000003,0.0,11.51,0.0,PROCESSING,credit_card,2387 Pine Rd,,True,True
ORD_00286,17,2023-06-02,2023-01-21 10:36:00+00:00,PROD_088,156,1,55.19,49.06999999999999,116.27,17.67,49.53,6.12,DELIVERED,paypal,4568 Oak Ave,,False,True
ORD_00287,423,2023-09-06,2023-09-17 12:50:00+00:00,PROD_166,97,5,48.35,241.74999999999997,310.84999999999997,17.57,51.53,0.0,CANCELLED,debit_card,5340 Oak Ave,TRK879541,True,True
ORD_00288,131,2023-08-23,2023-09-11 19:54:00+00:00,PROD_057,98,5,71.71,358.54999999999995,427.42999999999995,23.67,45.21,0.0,PROCESSING,bank_transfer,4419 Main St,TRK403427,True,True
ORD_00289,377,2023-10-06,2023-12-28 11:49:00+00:00,PROD_098,14,3,430.25,1290.75,1299.49,0.0,8.74,0.0,CANCELLED,cash,8496 Pine Rd,TRK536972,True,True
ORD_00290,298,2023-06-05,2023-06-27 22:35:00+00:00,PROD_108,135,1,393.58,393.58,414.49,14.36,6.55,0.0,PROCESSING,debit_card,1618 Pine Rd,TRK856016,False,True
ORD_00291,208,2023-10-07,2023-11-07 14:31:00+00:00,PROD_112,13,9,10.65,72.05,119.79,21.82,25.92,23.8,SHIPPED,credit_card,66 Main St,TRK518346,True,True
ORD_00292,148,2023-02-15,2023-01-20 22:46:00+00:00,PROD_154,16,4,98.55,369.53999999999996,402.98,5.91,27.53,24.66,PENDING,cash,720 Oak Ave,TRK827782,True,True
ORD_00293,350,2023-01-18,2023-02-20 23:50:00+00:00,PROD_135,4,8,129.24,1033.92,1072.45,7.6,30.93,0.0,PENDING,bank_transfer,8346 Pine Rd,TRK982139,True,True
ORD_00294,213,2023-07-02,2023-08-19 09:23:00+00:00,PROD_191,169,7,255.13,1785.9099999999999,1795.6599999999999,0.0,9.75,0.0,CANCELLED,credit_card,6002 Main St,,True,True
ORD_00295,450,2023-09-15,2023-05-10 09:32:00+00:00,PROD_030,36,9,236.22,2125.98,2191.34,14.06,51.3,0.0,PENDING,debit_card,3889 Pine Rd,TRK874133,True,True
ORD_00296,438,2023-09-10,2023-09-19 09:30:00+00:00,PROD_150,44,6,154.95,918.02,948.64,9.08,21.54,11.68,PROCESSING,bank_transfer,1737 Pine Rd,TRK665994,True,True
ORD_00297,140,2023-04-05,2023-04-05 12:00:00,PROD_178,21,2,171.1,342.2,379.37,0.0,37.17,0.0,DELIVERED,debit_card,6460 Oak Ave,TRK140769,False,True
ORD_00298,146,2023-08-15,2023-12-27 04:34:00+00:00,PROD_019,191,10,219.91,2161.5099999999998,2175.3399999999997,7.81,6.02,37.59,CANCELLED,paypal,9393 Main St,,True,True
ORD_00299,176,2023-04-21,2023-02-03 16:24:00+00:00,PROD_153,31,4,469.55,1878.2,1949.44,19.57,51.67,0.0,CANCELLED,bank_transfer,6406 Main St,TRK516054,True,True
ORD_00300,232,2023-09-01,2023-12-15 04:02:00+00:00,PROD_076,143,2,174.21,348.42,373.19,21.24,3.53,0.0,PENDING,credit_card,2985 Main St,TRK339788,False,True
ORD_00301,118,2023-04-06,2023-07-03 23:05:00+00:00,PROD_054,54,7,238.92,1629.2199999999998,1674.7599999999998,8.31,37.23,43.22,PENDING,cash,7860 Main St,,True,True
ORD_00302,259,2023-02-28,2023-02-04 02:24:00+00:00,PROD_195,127,6,182.47,1094.82,1119.98,15.21,9.95,0.0,DELIVERED,debit_card,186 Oak Ave,TRK785741,True,True
ORD_00303,444,2023-06-09,2023-08-17 08:17:00+00:00,PROD_066,151,5,158.34,791.7,822.22,18.5,12.02,0.0,DELIVERED,debit_card,7067 Pine Rd,TRK252880,True,True
ORD_00304,30,2023-12-17,2023-12-17 12:00:00,PROD_138,153,9,321.33,2891.97,2923.84,13.09,18.78,0.0,CANCELLED,cash,9866 Main St,,True,True
ORD_00305,179,2023-09-07,2023-02-18 17:28:00+00:00,PROD_059,151,10,91.39,913.9,957.43,6.87,36.66,0.0,SHIPPED,debit_card,6043 Pine Rd,,True,True
ORD_00306,395,2023-03-11,2023-01-05 02:06:00+00:00,PROD_132,25,4,343.79,1375.16,1440.74,14.27,51.31,0.0,SHIPPED,paypal,2091 Oak Ave,TRK838993,True,True
ORD_00307,259,2023-04-21,2023-10-23 08:11:00+00:00,PROD_094,77,5,210.85,1054.25,1078.75,0.0,24.5,0.0,PENDING,cash,4751 Oak Ave,,True,True
ORD_00308,433,2023-10-03,2023-10-03 12:00:00,PROD_079,167,2,194.98,389.96,413.64,6.0,17.68,0.0,PENDING,paypal,4847 Pine Rd,,True,True
ORD_00309,281,2023-08-02,2023-08-02 12:00:00,PROD_138,191,4,256.22,1024.88,1064.2000000000003,5.9,33.42,0.0,CANCELLED,cash,8282 Pine Rd,TRK576281,True,True
ORD_00310,80,2023-03-20,2023-10-04 12:58:00+00:00,PROD_037,12,6,455.57,2733.42,2801.88,23.67,44.79,0.0,CANCELLED,paypal,7066 Oak Ave,TRK306640,True,True
ORD_00311,437,2023-03-21,2023-04-14 20:35:00+00:00,PROD_012,190,6,45.16,270.96,307.73999999999995,8.88,27.9,0.0,PENDING,paypal,3833 Main St,TRK266736,True,True
ORD_00312,199,2023-03-27,2023-11-18 17:17:00+00:00,PROD_040,176,10,198.52,1985.2,2036.19,22.97,28.02,0.0,SHIPPED,paypal,1781 Main St,TRK991440,True,True
ORD_00313,367,2023-12-16,2023-05-01 09:17:00+00:00,PROD_131,158,3,348.49,1045.47,1076.0,0.0,30.53,0.0,DELIVERED,debit_card,9664 Oak Ave,TRK457207,True,True
ORD_00314,294,2023-07-14,2023-07-14 01:51:00+00:00,PROD_190,119,4,268.86,1075.44,1130.3700000000001,18.76,36.17,0.0,DELIVERED,bank_transfer,9227 Pine Rd,TRK326212,True,True
ORD_00315,274,2023-11-15,2023-04-22 08:36:00+00:00,PROD_193,133,8,135.68,1085.44,1122.7800000000002,17.16,20.18,0.0,PENDING,cash,4436 Oak Ave,TRK837615,True,True
ORD_00316,131,2023-09-11,2023-04-12 05:49:00+00:00,PROD_102,179,1,305.48,305.48,322.98,13.14,4.36,0.0,DELIVERED,bank_transfer,3704 Main St,TRK409452,False,True
ORD_00317,295,2023-08-17,2023-03-01 21:46:00+00:00,PROD_087,84,3,84.75,250.22000000000003,272.3,6.7,15.38,4.03,CANCELLED,paypal,8995 Main St,,True,True
ORD_00318,184,2023-01-10,2023-07-18 16:28:00+00:00,PROD_117,159,8,194.35,1554.8,1558.69,0.0,3.89,0.0,DELIVERED,credit_card,91 Pine Rd,TRK975171,True,True
ORD_00319,122,2023-11-10,2023-07-09 09:07:00+00:00,PROD_009,64,10,40.35,403.5,458.28000000000003,6.05,48.73,0.0,CANCELLED,paypal,6551 Main St,,True,True
ORD_00320,67,2023-05-23,2023-12-21 14:56:00+00:00,PROD_109,197,5,248.08,1240.4,1285.28,11.6,33.28,0.0,CANCELLED,paypal,4586 Pine Rd,TRK767142,True,True
ORD_00321,435,2023-12-05,2023-06-03 02:29:00+00:00,PROD_108,111,2,134.46,243.88,295.63,17.11,34.64,25.04,CANCELLED,paypal,8547 Main St,,False,True
ORD_00322,9,2023-07-16,2023-07-16 12:00:00,PROD_050,130,8,349.48,2795.84,2857.6900000000005,22.76,39.09,0.0,SHIPPED,credit_card,3778 Oak Ave,TRK315111,True,True
ORD_00323,154,2023-02-10,2023-02-10 12:00:00,PROD_026,12,10,288.59,2885.8999999999996,2929.4699999999993,11.2,32.37,0.0,PENDING,debit_card,3886 Oak Ave,TRK388844,True,True
ORD_00324,149,2023-03-28,2023-09-24 01:51:00+00:00,PROD_107,97,7,437.67,3018.32,3054.59,19.89,16.38,45.37,CANCELLED,paypal,7387 Pine Rd,TRK353508,True,True
ORD_00325,215,2023-02-23,2023-12-01 23:24:00+00:00,PROD_026,43,9,262.72,2364.4800000000005,2424.57,15.2,44.89,0.0,PROCESSING,credit_card,829 Pine Rd,TRK226089,True,True
ORD_00326,303,2023-02-07,2023-08-04 07:16:00+00:00,PROD_165,11,3,62.44,187.32,221.90999999999997,13.45,21.14,0.0,DELIVERED,debit_card,4478 Main St,TRK397400,True,True
ORD_00327,256,2023-03-01,2023-02-02 18:43:00+00:00,PROD_033,186,3,503.89,1511.67,1540.0800000000002,5.95,22.46,0.0,PENDING,cash,879 Pine Rd,,True,True
ORD_00328,60,2023-08-24,2023-03-01 19:25:00+00:00,PROD_172,20,3,170.05,510.1500000000001,562.94,16.13,36.66,0.0,DELIVERED,debit_card,9432 Pine Rd,,True,True
ORD_00329,90,2023-07-20,2023-08-12 03:14:00+00:00,PROD_073,87,10,262.12,2621.2,2663.0999999999995,7.2,34.7,0.0,PROCESSING,debit_card,2672 Main St,,True,True
ORD_00330,31,2023-01-15,2023-01-15 12:00:00,PROD_128,152,7,249.5,1746.5,1793.09,20.06,26.53,0.0,CANCELLED,debit_card,5071 Pine Rd,,True,True
ORD_00331,4,2023-03-20,2023-08-13 20:12:00+00:00,PROD_129,60,7,491.01,3401.0099999999998,3445.0299999999997,0.0,44.02,36.06,SHIPPED,credit_card,9431 Pine Rd,TRK860240,True,True
ORD_00332,372,2023-12-26,2023-12-28 07:16:00+00:00,PROD_162,44,5,25.13,82.53999999999999,111.96999999999998,0.0,29.43,43.11,CANCELLED,bank_transfer,1026 Oak Ave,TRK421025,True,True
ORD_00333,463,2023-02-21,2023-02-22 10:17:00+00:00,PROD_036,106,4,321.5,1286.0,1345.17,12.72,46.45,0.0,PENDING,debit_card,1167 Pine Rd,TRK414038,True,True
ORD_00334,84,2023-10-23,2023-06-27 05:51:00+00:00,PROD_151,148,6,192.86,1157.16,1199.91,20.49,22.26,0.0,SHIPPED,credit_card,6121 Pine Rd,,True,True
ORD_00335,245,2023-05-06,2023-04-28 17:22:00+00:00,PROD_073,143,6,20.14,120.84,185.37,19.18,45.35,0.0,SHIPPED,paypal,4374 Pine Rd,TRK246318,True,True
ORD_00336,112,2023-01-23,2023-01-23 12:00:00,PROD_098,163,4,319.72,1278.88,1297.4500000000003,10.88,7.69,0.0,CANCELLED,cash,4983 Pine Rd,TRK675681,True,True
ORD_00337,134,2023-04-19,2023-01-13 05:26:00+00:00,PROD_139,157,4,474.89,1872.34,1907.1799999999998,0.0,34.84,27.22,PROCESSING,credit_card,6329 Oak Ave,TRK733052,True,True
ORD_00338,48,2023-03-17,2023-05-13 19:07:00+00:00,PROD_195,26,7,138.91,953.71,999.0,20.49,24.8,18.66,CANCELLED,paypal,1851 Main St,TRK475881,True,True
ORD_00339,298,2023-08-21,2023-09-12 10:31:00+00:00,PROD_146,114,10,200.95,2009.4999999999998,2065.64,24.4,31.74,0.0,PENDING,paypal,5733 Oak Ave,TRK769356,True,True
ORD_00340,112,2023-11-07,2023-04-03 12:52:00+00:00,PROD_192,16,10,354.68,3540.6400000000003,3579.6800000000003,16.3,22.74,6.16,PROCESSING,credit_card,4202 Main St,,True,True
ORD_00341,282,2023-03-23,2023-03-23 21:54:00+00:00,PROD_091,23,5,358.8,1764.24,1786.3899999999999,15.6,6.55,29.76,SHIPPED,paypal,6600 Pine Rd,TRK894759,True,True
ORD_00342,344,2023-10-28,2023-02-13 09:59:00+00:00,PROD_086,64,8,216.97,1735.76,1740.66,0.0,4.9,0.0,PENDING,debit_card,88 Oak Ave,TRK152549,True,True
ORD_00343,202,2023-04-17,2023-01-21 21:05:00+00:00,PROD_097,186,10,56.42,564.2,613.69,0.0,49.49,0.0,CANCELLED,paypal,3240 Oak Ave,TRK909341,True,True
ORD_00344,65,2023-05-15,2023-07-06 00:57:00+00:00,PROD_139,122,9,409.41,3684.69,3743.73,10.31,48.73,0.0,PENDING,paypal,4720 Oak Ave,TRK517015,True,True
ORD_00345,398,2023-10-18,2023-10-18 12:00:00,PROD_169,63,2,372.21,744.42,805.8199999999999,16.86,44.54,0.0,DELIVERED,paypal,6532 Oak Ave,,True,True
ORD_00346,304,2023-12-24,2023-08-20 11:56:00+00:00,PROD_129,136,3,165.46,465.93999999999994,514.1999999999999,0.0,48.26,30.44,SHIPPED,paypal,1404 Pine Rd,TRK407398,False,True
ORD_00347,259,2022-12-31,2023-04-12 16:27:00+00:00,PROD_178,199,2,328.23,656.46,710.52,19.05,35.01,0.0,PENDING,debit_card,6640 Oak Ave,,True,True
ORD_00348,252,2023-06-11,2023-06-11 12:00:00,PROD_120,101,6,247.68,1462.98,1481.75,6.8,11.97,23.1,CANCELLED,bank_transfer,5420 Pine Rd,,True,True
ORD_00349,226,2023-03-09,2023-03-09 12:00:00,PROD_161,193,4,289.0,1120.24,1173.6200000000001,16.48,36.9,35.76,DELIVERED,debit_card,4431 Main St,TRK104856,True,True
ORD_00350,448,2023-05-04,2023-05-04 01:07:00+00:00,PROD_118,123,5,65.35,326.75,367.88,12.23,28.9,0.0,DELIVERED,debit_card,508 Pine Rd,,True,True
ORD_00351,158,2023-01-28,2023-01-28 12:00:00,PROD_042,86,4,92.32,369.28,427.13,9.41,48.44,0.0,PENDING,cash,2794 Oak Ave,TRK406926,False,True
ORD_00352,346,2023-08-04,2023-05-12 05:21:00+00:00,PROD_074,157,3,97.17,252.06,292.82,6.93,33.83,39.45,SHIPPED,cash,9236 Main St,TRK647542,True,True
ORD_00353,244,2023-05-10,2023-05-04 18:45:00+00:00,PROD_037,185,7,302.99,2120.9300000000003,2157.4000000000005,21.55,14.92,0.0,CANCELLED,cash,6846 Oak Ave,,True,True
ORD_00354,267,2023-09-06,2023-01-08 10:51:00+00:00,PROD_028,95,10,357.74,3558.73,3576.69,10.62,7.34,18.67,DELIVERED,cash,3611 Oak Ave,TRK805063,True,True
ORD_00355,59,2023-02-23,2023-10-26 03:54:00+00:00,PROD_156,32,6,386.16,2316.96,2363.91,0.0,46.95,0.0,DELIVERED,credit_card,9879 Main St,TRK574952,True,True
ORD_00356,442,2023-12-21,2023-12-21 19:45:00+00:00,PROD_067,140,4,444.66,1773.48,1810.52,11.57,25.47,5.16,PENDING,bank_transfer,5481 Pine Rd,,True,True
ORD_00357,363,2023-05-12,2023-05-14 00:47:00+00:00,PROD_141,59,10,275.74,2757.4,2797.14,22.7,17.04,0.0,DELIVERED,credit_card,9669 Pine Rd,,True,True
ORD_00358,361,2023-11-22,2023-06-06 21:47:00+00:00,PROD_164,190,6,430.9,2552.5499999999997,2623.9999999999995,23.72,47.73,32.85,CANCELLED,paypal,1495 Pine Rd,TRK474515,True,True
ORD_00359,407,2023-09-08,2023-07-06 09:00:00+00:00,PROD_195,145,6,127.39,764.34,779.01,0.0,14.67,0.0,CANCELLED,credit_card,9466 Pine Rd,,True,True
ORD_00360,353,2023-02-25,2023-04-16 17:21:00+00:00,PROD_047,151,2,96.25,192.5,243.86999999999998,14.79,36.58,0.0,PENDING,debit_card,5014 Pine Rd,TRK850595,True,True
ORD_00361,4,2023-01-05,2023-07-21 07:19:00+00:00,PROD_018,50,7,274.22,1919.5400000000002,1944.9700000000003,15.73,9.7,0.0,CANCELLED,bank_transfer,4960 Main St,,True,True
ORD_00362,453,2023-06-04,2023-06-04 12:00:00,PROD_016,139,10,24.97,249.70000000000002,283.48,0.0,33.78,0.0,PENDING,bank_transfer,6039 Pine Rd,TRK570906,True,True
ORD_00363,224,2023-05-17,2023-04-13 23:08:00+00:00,PROD_034,126,8,447.27,3578.16,3600.68,12.49,10.03,0.0,DELIVERED,bank_transfer,1898 Main St,TRK168393,True,True
ORD_00364,257,2023-07-15,2023-07-04 11:05:00+00:00,PROD_041,6,7,348.68,2440.76,2464.92,7.12,17.04,0.0,SHIPPED,cash,5884 Main St,TRK254511,True,True
ORD_00365,23,2023-09-24,2023-11-26 22:52:00+00:00,PROD_099,148,4,71.0,284.0,300.72999999999996,10.4,6.33,0.0,PENDING,cash,4007 Main St,TRK470564,False,True
ORD_00366,374,2023-03-22,2023-11-02 01:05:00+00:00,PROD_118,173,4,192.84,769.92,838.03,24.61,43.5,1.44,PENDING,credit_card,2354 Oak Ave,TRK958300,True,True
ORD_00367,81,2023-04-06,2023-06-12 16:53:00+00:00,PROD_195,140,4,271.38,1085.52,1140.04,14.29,40.23,0.0,PROCESSING,paypal,2110 Oak Ave,TRK332300,True,True
ORD_00368,356,2023-08-08,2023-05-28 06:11:00+00:00,PROD_102,181,2,43.15,49.27,80.43,18.84,12.32,37.03,PROCESSING,paypal,477 Pine Rd,TRK658088,True,True
ORD_00369,181,2023-02-02,2023-04-21 12:41:00+00:00,PROD_143,186,6,137.57,778.93,811.08,24.21,7.94,46.49,DELIVERED,paypal,9587 Pine Rd,TRK530593,True,True
ORD_00370,84,2023-04-21,2023-06-01 05:39:00+00:00,PROD_175,11,9,28.35,255.15,305.72,18.92,31.65,0.0,DELIVERED,cash,5974 Pine Rd,TRK546018,True,True
ORD_00371,20,2023-01-22,2023-03-13 04:13:00+00:00,PROD_031,150,4,326.8,1307.2,1353.94,0.0,46.74,0.0,PENDING,bank_transfer,4853 Oak Ave,TRK574985,False,True
ORD_00372,89,2023-02-02,2023-02-02 12:00:00,PROD_102,165,4,265.23,1060.92,1081.0700000000002,0.0,20.15,0.0,PROCESSING,paypal,687 Main St,TRK351609,True,True
ORD_00373,118,2023-12-20,2023-01-15 12:26:00+00:00,PROD_200,24,3,203.91,611.73,657.32,0.0,45.59,0.0,SHIPPED,debit_card,3941 Main St,TRK535994,True,True
ORD_00374,238,2023-07-06,2023-08-08 13:29:00+00:00,PROD_194,167,9,38.68,348.12,374.24,12.42,13.7,0.0,SHIPPED,cash,4729 Pine Rd,TRK482320,True,True
ORD_00375,289,2023-05-12,2023-09-30 20:53:00+00:00,PROD_020,125,6,367.81,2183.1600000000003,2220.6200000000003,0.0,37.46,23.7,PENDING,bank_transfer,9779 Pine Rd,,True,True
ORD_00376,386,2023-03-07,2023-06-28 11:28:00+00:00,PROD_147,139,6,466.86,2783.71,2809.12,20.7,4.71,17.45,CANCELLED,paypal,4508 Oak Ave,,True,True
ORD_00377,168,2023-10-19,2023-08-26 01:09:00+00:00,PROD_094,26,9,372.27,3350.43,3378.77,0.0,28.34,0.0,PENDING,debit_card,9759 Pine Rd,,True,True
ORD_00378,410,2023-01-16,2023-07-25 03:36:00+00:00,PROD_075,61,10,373.11,3731.1000000000004,3791.9800000000005,12.9,47.98,0.0,CANCELLED,cash,6156 Oak Ave,TRK189416,True,True
ORD_00379,264,2023-07-23,2023-07-23 12:00:00,PROD_132,14,7,229.96,1609.72,1641.56,12.79,19.05,0.0,DELIVERED,cash,7064 Main St,TRK569484,True,True
ORD_00380,179,2023-10-17,2023-10-17 12:00:00,PROD_071,200,6,352.75,2116.5,2139.4,6.53,16.37,0.0,CANCELLED,cash,2710 Pine Rd,TRK848425,True,True
ORD_00381,412,2023-09-25,2023-08-27 08:15:00+00:00,PROD_144,62,2,78.26,156.51999999999998,224.0,21.42,46.06,0.0,CANCELLED,debit_card,2320 Pine Rd,TRK527724,True,True
ORD_00382,139,2023-07-19,2023-07-13 23:43:00+00:00,PROD_141,45,2,134.41,268.82,285.24,0.0,16.42,0.0,PENDING,credit_card,7396 Pine Rd,TRK638535,False,True
ORD_00383,254,,,PROD_083,8,7,440.98,3086.86,3118.57,0.0,31.71,0.0,PENDING,debit_card,5339 Pine Rd,TRK736380,True,True
ORD_00384,24,2023-06-27,2023-11-22 15:59:00+00:00,PROD_157,140,4,357.4,1429.6,1472.6299999999999,15.29,27.74,0.0,PROCESSING,debit_card,9876 Oak Ave,TRK417546,False,True
ORD_00385,380,2023-11-24,2023-07-02 00:17:00+00:00,PROD_054,85,4,289.43,1157.72,1193.29,13.61,21.96,0.0,CANCELLED,debit_card,1254 Pine Rd,,False,True
ORD_00386,224,2023-11-16,2023-04-20 04:41:00+00:00,PROD_050,178,5,409.95,2049.75,2071.9700000000003,5.13,17.09,0.0,SHIPPED,cash,4612 Pine Rd,TRK616508,True,True
ORD_00387,110,2023-03-13,2023-10-26 23:55:00+00:00,PROD_088,150,9,296.25,2624.62,2684.75,24.55,35.58,41.63,CANCELLED,debit_card,8021 Pine Rd,,True,True
ORD_00388,88,2023-11-11,2023-12-03 01:51:00+00:00,PROD_089,148,7,320.01,2211.7099999999996,2220.8599999999997,0.0,9.15,28.36,PENDING,debit_card,7779 Main St,TRK291631,True,True
ORD_00389,322,2023-07-04,2023-01-11 03:44:00+00:00,PROD_114,161,2,169.69,313.0,350.91,11.98,25.93,26.38,PROCESSING,bank_transfer,1382 Pine Rd,TRK134521,True,True
ORD_00390,417,2023-03-12,2023-11-07 10:09:00+00:00,PROD_035,120,8,469.61,3745.6800000000003,3762.5600000000004,0.0,16.88,11.2,CANCELLED,bank_transfer,2769 Oak Ave,TRK574983,True,True
ORD_00391,351,2023-01-17,2023-12-05 20:28:00+00:00,PROD_009,195,4,402.55,1601.3500000000001,1643.88,9.72,32.81,8.85,DELIVERED,debit_card,4733 Main St,,True,True
ORD_00392,120,2023-10-10,2022-12-31 19:31:00+00:00,PROD_103,57,5,280.03,1400.1499999999999,1457.52,10.72,46.65,0.0,SHIPPED,paypal,2172 Pine Rd,,True,True
ORD_00393,377,2023-05-06,2023-04-25 00:03:00+00:00,PROD_196,136,9,156.06,1404.54,1423.1,0.0,18.56,0.0,SHIPPED,paypal,7462 Main St,TRK234722,True,True
ORD_00394,229,2023-01-05,2023-11-18 22:05:00+00:00,PROD_010,99,6,259.61,1557.66,1592.8500000000001,7.89,27.3,0.0,DELIVERED,debit_card,6195 Main St,TRK238487,True,True
ORD_00395,197,2023-12-02,2023-10-17 16:54:00+00:00,PROD_158,144,4,276.46,1105.84,1161.32,22.31,33.17,0.0,DELIVERED,cash,8077 Oak Ave,TRK947128,False,True
ORD_00396,314,2023-10-03,2023-10-03 21:06:00+00:00,PROD_087,52,6,228.75,1372.5,1387.6499999999999,8.33,6.82,0.0,CANCELLED,debit_card,9028 Pine Rd,TRK323067,True,True
ORD_00397,439,2023-05-02,2023-05-02 13:03:00+00:00,PROD_140,137,9,48.02,382.95,407.86,0.0,24.91,49.23,PENDING,debit_card,1252 Oak Ave,TRK866196,True,True
ORD_00398,326,2023-06-24,2023-06-24 12:00:00,PROD_106,54,5,247.32,1236.6,1257.76,0.0,21.16,0.0,SHIPPED,cash,3460 Oak Ave,,True,True
ORD_00399,59,2023-07-31,2023-07-31 12:00:00,PROD_018,143,8,180.72,1445.76,1503.8000000000002,22.13,35.91,0.0,SHIPPED,paypal,1075 Oak Ave,TRK748701,True,True
ORD_00400,169,2023-01-26,2023-01-26 12:00:00,PROD_108,9,5,309.0,1545.0,1561.8999999999999,8.12,8.78,0.0,DELIVERED,paypal,668 Pine Rd,TRK723974,True,True
ORD_00401,284,2023-10-23,2023-12-10 12:18:00+00:00,PROD_165,195,6,247.65,1482.68,1500.5,0.0,17.82,3.22,CANCELLED,cash,2428 Oak Ave,TRK883973,True,True
ORD_00402,75,2023-11-12,2023-11-12 12:00:00,PROD_179,79,4,337.13,1348.52,1395.45,12.98,33.95,0.0,DELIVERED,cash,8121 Main St,TRK281250,True,True
ORD_00403,396,2023-09-24,2023-09-24 06:12:00+00:00,PROD_106,72,5,240.57,1202.85,1229.02,18.41,7.76,0.0,DELIVERED,cash,6728 Main St,TRK312980,True,True
ORD_00404,487,2023-04-18,2023-09-15 12:31:00+00:00,PROD_053,196,4,347.72,1390.88,1432.72,23.07,18.77,0.0,SHIPPED,cash,6161 Main St,TRK849873,True,True
ORD_00405,475,2023-02-05,2023-02-05 12:00:00,PROD_105,108,10,226.84,2268.4,2318.5099999999998,5.49,44.62,0.0,DELIVERED,cash,336 Pine Rd,,True,True
ORD_00406,166,2023-06-09,2023-04-25 21:52:00+00:00,PROD_013,66,1,453.12,453.12,477.11,12.42,11.57,0.0,CANCELLED,paypal,7902 Pine Rd,,False,True
ORD_00407,445,2023-04-23,2023-04-23 12:00:00,PROD_108,190,4,373.34,1493.36,1495.74,0.0,2.38,0.0,PENDING,bank_transfer,8979 Main St,TRK471243,True,True
ORD_00408,254,2023-09-09,2023-09-09 03:31:00+00:00,PROD_124,79,3,131.91,362.94,420.54999999999995,18.09,39.52,32.79,SHIPPED,debit_card,6884 Pine Rd,TRK513706,True,True
ORD_00409,201,2023-11-17,2023-11-17 12:00:00,PROD_129,97,3,496.87,1490.6100000000001,1524.3300000000002,0.0,33.72,0.0,DELIVERED,credit_card,6810 Main St,TRK477197,True,True
ORD_00410,273,2023-06-17,2023-02-26 07:41:00+00:00,PROD_160,180,7,66.8,467.59999999999997,509.90999999999997,9.73,32.58,0.0,SHIPPED,bank_transfer,7268 Oak Ave,TRK773991,True,True
ORD_00411,230,2023-06-10,2023-10-05 20:42:00+00:00,PROD_134,27,4,379.07,1516.28,1552.99,7.64,29.07,0.0,SHIPPED,debit_card,4635 Pine Rd,TRK350201,True,True
ORD_00412,56,2023-12-20,2023-08-07 11:18:00+00:00,PROD_029,60,5,261.56,1307.8,1374.97,22.04,45.13,0.0,DELIVERED,bank_transfer,8695 Main St,TRK596755,True,True
ORD_00413,150,2023-10-28,2023-10-28 12:00:00,PROD_106,135,4,14.35,56.44999999999999,74.96,0.0,18.51,0.95,SHIPPED,paypal,1643 Main St,TRK302078,True,True
ORD_00414,203,2023-10-14,2023-02-14 09:17:00+00:00,PROD_139,94,3,125.59,376.77,441.59999999999997,24.67,40.16,0.0,PROCESSING,paypal,8960 Pine Rd,TRK274210,True,True
ORD_00415,347,2023-09-01,2023-02-13 22:30:00+00:00,PROD_006,7,4,256.18,1024.72,1079.7600000000002,21.89,33.15,0.0,DELIVERED,cash,9096 Oak Ave,TRK107478,True,True
ORD_00416,74,2023-07-08,2023-07-08 12:00:00,PROD_165,77,6,173.33,1039.98,1073.22,14.22,19.02,0.0,PROCESSING,credit_card,6181 Oak Ave,TRK876744,True,True
ORD_00417,129,2023-02-26,2023-07-26 14:46:00+00:00,PROD_004,89,5,135.75,636.19,699.8500000000001,22.82,40.84,42.56,CANCELLED,credit_card,2977 Pine Rd,TRK878755,False,True
ORD_00418,336,2023-06-23,2023-08-21 06:31:00+00:00,PROD_113,190,5,494.0,2470.0,2473.65,0.0,3.65,0.0,DELIVERED,credit_card,2180 Pine Rd,TRK589453,True,True
ORD_00419,197,2023-11-06,2023-06-02 09:43:00+00:00,PROD_068,19,7,368.7,2580.9,2607.65,15.08,11.67,0.0,PROCESSING,bank_transfer,3972 Oak Ave,,True,True
ORD_00420,432,2023-11-03,2023-10-13 15:32:00+00:00,PROD_177,128,3,490.49,1434.82,1456.09,11.97,9.3,36.65,PROCESSING,bank_transfer,4144 Oak Ave,,False,True
